label,text,is_eng,len,len_no_spaces,n_words,n_special_chars,n_capital_letters,explicit
1,dear 0776xxxxxxx uve been invited to xchat this is our final attempt to contact u txt chat to[entity]pmsgrcvdhgsuite3422landsroww1j6hl ldn 18yrs,,153,133,20,10,32,0
1,urgent please call[entity] from landline your abta complimentary 4 tenerife holiday or 5000 cash await collection sae tcs box 326 cw25wx 150ppm,,149,128,22,6,25,0
1,call[entity] listen to extreme dirty live chat going on in the office right now total privacy no one knows your [sic] listening 60p min 247mp[entity],,153,128,26,9,111,0
1,freemsg hey u i just got 1 of these videopic fones reply wild to this txt ill send u my pics hurry up im so bored at work [explicit] [entity]prcvd stop2stop,,165,134,32,12,20,1
1,free entry in 2 a weekly comp for a chance to win an ipod txt pod to[entity] to get entry std txt rate tcs apply[entity] for details 18,,141,114,28,10,19,0
1,new textbuddy chat 2 [explicit] guys in ur area 4 just 25p free 2 receive search postcode or at gaytextbuddycom txt one name to[entity] rpl stop 2 cnl,,152,125,28,6,26,1
1,call from[entity] tells u 2 call[entity] to claim 5000 prize u have 2 enter all ur mobile personal details the prompts careful,,137,113,25,10,15,0
1,free 1st week entry 2 textpod 4 a chance 2 win 40gb ipod or 250 cash every wk txt vpod to[entity] tscs [entity],,115,93,23,6,30,0
1,more people are [explicit] in your area now call[entity] and join like minded guys why not arrange 1 yourself theres 1 this evening a150 minapn ls278bb,,159,134,26,10,18,1
1,well done your 4 costa del sol holiday or 5000 await collection call[entity] now toclaim sae tcs pobox334 stockport sk38xh cost150pm max10mins,,158,137,22,14,35,0
1,guess what somebody you know secretly fancies you wanna find out who it is give us a call on[entity] from landline datebox1282essexcm61xn 150pmin 18,,152,129,24,6,21,0
1,it to[entity] your 500 free text messages are valid until 31 december 2005,,76,64,13,4,8,0
1,you have won a guaranteed 200 award or even 1000 cashto claim ur award call free on[entity] 2 stop getstop on[entity] php,,127,106,22,6,18,0
1,reply to win 100 weekly where will the 2006 fifa world cup be held send stop to[entity] to end service,,106,87,20,4,19,0
1,urgent please call[entity] from landline your abta complimentary 4 tenerife holiday or 5000 cash await collection sae tcs box 326 cw25wx 150 ppm,,149,127,23,7,25,0
1,free tones hope you enjoyed your new content text stop to[entity] to unsubscribe help[entity]p provided by tones2youcouk,,125,109,17,9,15,0
1,themobyo yo yohere comes a new selection of hot downloads for our members to get for free just click open the next link sent to ur fone,,143,116,28,7,9,0
1,great news call freefone[entity] to claim your guaranteed 1000 cash or 2000 gift speak to a live operator now,,116,98,19,5,25,0
1,u can win 100 of music gift vouchers every week starting now txt the word draw to[entity] tscs [entity],,105,87,19,4,29,0
1,call[entity] to use ur mins calls cast 10pmin mob vary service provided by aom just gbp5month aom box61m60 1er until u stop ages 18 only,,148,124,25,14,23,0
1,urgent your mobile no won a 2000 bonus caller prize on 020603 this is the 2nd attempt to reach you call[entity] asap box97n7qp 150ppm,,155,131,25,21,35,0
1,eerie nokia tones 4u rply tone title to 8007 eg tone dracula to 8007 titles ghost addamsfa munsters exorcist twilight [entity],,132,112,21,8,66,0
1,[explicit] singles are waiting for you text your age followed by your gender as wither m or f eg23f for gay men text your age followed by a g eg23g,,155,126,30,10,22,1
1,freemsg claim ur 250 sms messagestext ok to[entity] nowuse web2mobile 2 ur mates etc join txt250com for 150pwk tc box139 la32wu 16 remove txtx or stop,,163,137,27,14,29,0
1,[entity] freeringtonereply real,,33,31,3,4,16,0
1,well done england get the official poly ringtone or colour flag on yer mobile text tone or flag to[entity] now optout txt eng stop box[entity] w111wx 150,,161,135,27,10,44,0
1,final chance claim ur 150 worth of discount vouchers today text yes to[entity] now savamob member offers mobile t cs savamob pobox84 m263uz 300 subs 16,,163,138,26,10,28,0
1,sms services for your inclusive text credits pls goto [entity],,64,55,10,4,17,0
1,you are a winner you have been specially selected to receive 1000 cash or a 2000 award speak to a live operator to claim call[entity]am7pm cost 10p,,154,128,27,5,9,0
1,sunshine hols to claim ur med holiday send a stamped self address envelope to drinks on us uk po box 113 bray wicklow eire quiz starts saturday unsub stop,,161,133,29,7,18,0
1,u can win 100 of music gift vouchers every week starting now txt the word draw to[entity] tscs [entity],,105,87,19,4,29,0
1,your b4u voucher wc 2703 is marsms log onto [entity],,55,46,10,5,16,0
1,freemsg hey im buffy 25 and love to satisfy men home alone feeling randy reply 2 c my pix qlynnbv help[entity]p a msg send stop to stop txts,,148,120,29,9,22,0
1,free for 1st week no1 nokia tone 4 ur mob every week just txt nokia to[entity] get txting and tell ur mates zed pobox[entity] w45wq norm150ptone 16,,151,125,27,8,30,0
1,free camera phones with linerental from 449month with 750 cross ntwk mins 12 price txt bundle deals also avble call[entity] or call2optoutj mf,,148,126,23,8,14,0
1,urgent your mobile no 07xxxxxxxxx won a 2000 bonus caller prize on 020603 this is the 2nd attempt to reach you call[entity] asap box97n7qp 150ppm,,155,131,25,10,30,0
1,urgent your 4 costa del sol holiday or 5000 await collection call[entity] now toclaim sae tc s pobox334 stockport sk38xh cost150pm max10mins,,157,136,22,15,33,0
1,you have won a guaranteed 1000 cash or a 2000 prize to claim yr prize call our customer service representative on[entity] between 10am7pm cost 10p,,152,128,25,4,12,0
1,thanks for your ringtone order ref number k718 your mobile will be charged 450 should your tone not arrive please call customer services on[entity],,153,130,24,6,10,0
1,hi ya babe x u 4goten bout me scammers getting smartthough this is a regular vodafone no if you respond you get further prem rate msgsubscription other nos used also beware,,181,151,31,9,4,0
1,back 2 work 2morro half term over can u c me 2nite 4 some [explicit] passion b4 i have 2 go back chat now[entity] luv dena calls 1minmobsmorelkpobox177hp51fl,,162,135,28,7,34,1
1,thanks for your ringtone order ref number r836 your mobile will be charged 450 should your tone not arrive please call customer services on[entity],,153,130,24,6,10,0
1,splashmobile choose from 1000s of gr8 tones each wk this is a subscrition service with weekly tones costing 300p u have one credit kick back and enjoy,,155,128,28,4,10,0
1,not heard from u4 a while call 4 rude chat private line[entity] to [explicit] wan 2c pics of me gettin shagged then text pix to[entity]end send stop 8552 sam [explicit],,170,141,30,10,28,2
1,forwarded from[entity]free entry into our 250 weekly comp just send the word enter to[entity] now 18 tc [entity],,118,101,18,10,33,0
1,[entity] from[entity] lost 3pound help,,38,34,5,4,29,0
1,had your mobile 11mths update for free to oranges latest colour camera mobiles unlimited weekend calls call mobile upd8 on freefone[entity] or 2stoptx,,155,131,25,5,18,0
1,you have 1 new message please call[entity],,44,38,7,4,8,0
1,forwarded from[entity]hi this is your mailbox messaging sms alert you have 4 messages you have 21 matches please call back on[entity] to retrieve your messages and matches,,178,151,28,10,22,0
1,moby pub quizwin a 100 high street prize if u know who the new duchess of cornwall will be txt her first name to[entity]unsub stop [entity] sp arrow,,155,128,28,7,28,0
1,you have won a nokia 7250i this is what you get when you win our free auction to take part send nokia to[entity] now hgsuite3422lands roww1jhl 16,,153,126,27,9,24,0
1,congratulations thanks to a good friend u have won the 2000 xmas prize 2 claim is easy just call[entity] now only 10p per minute btnationalrate,,154,130,25,11,19,0
1,[entity] more games from thedailydraw dear helen dozens of free games with great prizeswith,,98,84,15,8,16,0
1,urgent your mobile number won a 2000 bonus caller prize on 100603 this is the 2nd attempt to reach you call[entity] asap box 97n7qp 150ppm,,163,138,26,24,28,0
1,double your mins txts on orange or 12 price linerental motorola and sonyericsson with btooth freenokia free call mobileupd8 on[entity] or2optouthv9d,,156,134,23,8,28,0
1,download as many ringtones as u like no restrictions 1000s 2 choose u can even send 2 yr buddys txt sir to[entity] 3,,122,99,23,5,10,0
1,please call[entity] immediately as there is an urgent message waiting for you,,78,67,12,3,11,0
1,spook up your mob with a halloween collection of a logo pic message plus a free eerie tone txt card spook to 8007 zed[entity]p per logopic,,142,116,27,5,17,0
1,fantasy football is back on your tv go to sky gamestar on sky active and play 250k dream team scoring starts on saturday so register nowsky opt out to[entity],,164,136,29,6,28,0
1,tone club your subs has now expired 2 resub reply monoc 4 monos or polyc 4 polys 1 weekly 150p per week txt stop 2 stop this msg free stream[entity],,152,122,31,5,26,0
1,xmas prize draws we are trying to contact u todays draw shows that you have won a 2000 prize guaranteed call[entity] from land line valid 12hrs only,,154,128,27,6,26,0
1,yes the only place in town to meet exciting adult singles is now in the uk txt chat to[entity] now 150pmsg,,111,91,21,7,18,0
1,someone has contacted our dating service and entered your phone becausethey fancy you to find out who it is call from a landline[entity] pobox1 w14rg 150p,,157,132,26,5,13,0
1,babe u want me dont u baby im nasty and have a thing 4 filthyguys fancy a rude time with a [explicit] [explicit] how about we go slo n hard txt [explicit] slo4msgs,,170,138,33,13,9,3
1,sms services for your inclusive text credits pls gotto [entity],,63,54,10,2,18,0
1,valentines day special win over 1000 in our quiz and take your partner on the trip of a lifetime send go to[entity] now 150pmsg rcvd custcare[entity],,157,132,26,10,21,0
1,guess who am ithis is the first time i created a web page [entity],,67,54,14,3,10,0
1,for ur chance to win 250 cash every wk txt play to[entity] tscs [entity],,79,66,14,9,22,0
1,sppok up ur mob with a halloween collection of nokia logopic message plus a free eerie tone txt card spook to 8007,,116,95,22,2,15,0
1,urgent call[entity] from landline your complementary 4 tenerife holiday or 10000 cash await collection sae tcs po box 3 wa14 2px 150ppm 18 sender hol offer,,164,139,26,9,25,0
1,winner as a valued network customer you hvae been selected to receive a 900 reward to collect call[entity] valid 24 hours only acl[entity]pm,,146,124,23,8,26,0
1,u have won a nokia 6230 plus a free digital camera this is what u get when u win our free auction to take part send nokia to[entity] now pobox11414tcrw1 16,,160,130,31,7,27,0
1,free entry into our 250 weekly comp just send the word win to[entity] now 18 tc [entity],,92,76,17,6,24,0
1,text[entity] get more ringtones logos and games from [entity],,64,56,9,7,14,0
1,freemsg you have been awarded a free mini digital camera just reply snap to collect your prize quizclub opt out stop[entity]pwk sprwm ph[entity],,152,130,23,12,46,0
1,this message is brought to you by gmw ltd and is not connected to the,,70,56,15,1,5,0
1,congrats 2 mobile 3g videophones r yours call[entity] now videochat wid ur mates play java games dload polyph music noline rentl bx420 ip4 5we 150p,,156,132,25,11,12,0
1,your next amazing [explicit] picsfree1 video will be sent to you enjoy if one vid is not enough for 2day text back the keyword picsfree1 to get the next video,,160,131,30,4,18,1
1,u are subscribed to the best mobile content service in the uk for 3 per ten days until you send stop to[entity] helpline[entity],,132,110,23,6,23,0
1,3 free tarot texts find out about your love life now try 3 for free text chance to[entity] only after 3 free msgs 150 each,,130,106,25,8,41,0
1,join the uks [explicit] [explicit] service and u can have [explicit] 2nite just sign up and follow the instructions txt entry to[entity] now nytec2a3lpmsg150p,,167,144,24,17,22,3
1,knock knock txt whose there to[entity] to enter r weekly draw 4 a 250 gift voucher 4 a store of yr choice tcs [entity],,122,99,24,6,17,0
1,forwarded from[entity]hi this is your mailbox messaging sms alert you have 40 matches please call back on[entity] to retrieve your messages and matches cc100pmin,,168,144,25,10,21,0
1,free ring tone just text polys to[entity] then every week get a new tone[entity]yrs only 150wk,,105,90,16,13,30,0
1,urgent your mobile no 077xxx won a 2000 bonus caller prize on 020603 this is the 2nd attempt to reach you call[entity] asap box97n7qp 150ppm,,150,126,25,10,35,0
1,you are guaranteed the latest nokia phone a 40gb ipod mp3 player or a 500 prize txt word collect to no[entity] ibhltd ldnw15h 150pmtmsgrcvd18,,149,126,24,8,30,0
1,hello darling how are you today i would love to have a chat why dont you tell me what you look like and what you are in to [explicit],,136,108,29,5,2,1
