,Unnamed: 0,label,text,is_eng,len,len_no_spaces,n_words,n_special_chars,n_capital_letters,emails,urls,phones,explicit,entities,w_free,w_click,w_claim,w_offer,w_win,w_prize,w_want,tfidf_features
817,1464,1,"['hello', 'pleas', 'note', 'monthli', 'payment', 'fail', 'bill', 'team', 'cant', 'debit', 'nomin', 'card', 'due', 'miss', 'inform', 'payment', 'detail', 'pleas', 'verifi', 'detail', 'avoid', 'delay', 'servic', '[entity]']",True,244,204,39,8,14,0,0,0,,1,0,0,0,0,0,0,0,[0. 0. 0. ... 0. 0. 0.]
818,0,1,"['free', 'entri', '2', 'wkli', 'comp', 'win', 'fa', 'cup', 'final', 'tkt', '21st', 'may', '2005', 'text', 'fa', 'to[entity]', 'receiv', 'entri', 'questionstd', 'txt', 'ratetc', 'apply[entity]over18']",,153,128,26,10,22,0,0,0,,2,1,0,0,0,1,0,0,[0. 0. 0. ... 0. 0. 0.]
819,1,1,"['freemsg', 'hey', 'darl', '3', 'week', 'word', 'back', 'id', 'like', 'fun', 'still', 'tb', 'ok', '[explicit]', 'std', 'chg', 'send', '150', 'rcv']",,155,124,32,10,5,0,0,0,,0,0,0,0,0,0,0,0,[0. 0. 0. ... 0. 0. 0.]
820,2,1,"['winner', 'valu', 'network', 'custom', 'select', 'receivea', '900', 'prize', 'reward', 'claim', 'call[entity]', 'claim', 'code', 'kl341', 'valid', '12', 'hour']",,154,130,25,8,18,0,0,0,,1,0,0,2,0,0,1,0,[0. 0. 0. ... 0. 0. 0.]
821,3,1,"['mobil', '11', 'month', 'u', 'r', 'entitl', 'updat', 'latest', 'colour', 'mobil', 'camera', 'free', 'call', 'mobil', 'updat', 'co', 'free', 'on[entity]']",,150,123,28,4,20,0,0,0,,1,2,0,0,0,0,0,0,[0. 0. 0. ... 0. 0. 0.]
822,4,1,"['six', 'chanc', 'win', 'cash', '100', '20000', 'pound', 'txt', 'csh11', 'send', 'to[entity]', 'cost', '150pday', '6day', '16', 'tsandc', 'appli', 'repli', 'hl', '4', 'info']",,138,114,25,10,23,0,0,0,,1,0,0,0,0,1,0,0,[0. 0. 0. ... 0. 0. 0.]
823,5,1,"['urgent', '1', 'week', 'free', 'membership', '100000', 'prize', 'jackpot', 'txt', 'word', 'claim', 'no[entity]', 'tc', '[entity]']",,125,104,22,10,34,0,0,0,,2,1,0,1,0,0,1,0,[0. 0. 0. ... 0. 0. 0.]
824,6,1,"['xxxmobilemovieclub', 'use', 'credit', 'click', 'wap', 'link', 'next', 'txt', 'messag', 'click', '[entity]']",,107,90,18,6,16,0,0,0,,1,0,2,0,0,0,0,0,[0. 0. 0. ... 0. 0. 0.]
825,7,1,"['england', 'v', 'macedonia', 'dont', 'miss', 'goalsteam', 'news', 'txt', 'ur', 'nation', 'team', 'to[entity]', 'eg', 'england', 'to[entity]', 'trywal', 'scotland', '4txt120', 'poboxox[entity]w45wq', '16']",,163,142,22,14,51,0,0,0,,3,0,0,0,0,0,0,0,[0. 0. 0. ... 0. 0. 0.]
826,8,1,"['thank', 'subscript', 'rington', 'uk', 'mobil', 'charg', '5month', 'pleas', 'confirm', 'repli', 'ye', 'repli', 'charg']",,159,131,29,2,13,0,0,0,,0,0,0,0,0,0,0,0,[0. 0. 0. ... 0. 0. 0.]
827,9,1,"['[entity]', 'rodger', 'burn', 'msg', 'tri', 'call', 'repli', 'sm', 'free', 'nokia', 'mobil', 'free', 'camcord', 'pleas', 'call', 'now[entity]', 'deliveri', 'tomorrow']",,165,134,32,9,19,0,0,0,0.0,2,2,0,0,0,0,0,0,[0. 0. 0. ... 0. 0. 0.]
828,10,1,"['sm', 'ac', 'sptv', 'new', 'jersey', 'devil', 'detroit', 'red', 'wing', 'play', 'ice', 'hockey', 'correct', 'incorrect', 'end', 'repli', 'end', 'sptv']",,120,99,22,5,24,0,0,0,,0,0,0,0,0,1,0,0,[0. 0. 0. ... 0. 0. 0.]
829,11,1,"['congrat', '1', 'year', 'special', 'cinema', 'pass', '2', 'call[entity]', 'c', 'suprman', 'v', 'matrix3', 'starwars3', 'etc', '4', 'free', 'bx420ip45w', '150pm', 'dont', 'miss']",,157,131,26,14,18,0,0,0,,1,1,0,0,0,0,0,0,[0. 0. 0. ... 0. 0. 0.]
830,12,1,"['valu', 'custom', 'pleas', 'advis', 'follow', 'recent', 'review', 'mob', 'award', '1500', 'bonu', 'prize', 'call[entity]']",,149,123,27,5,12,0,0,0,,1,0,0,0,0,0,1,0,[0. 0. 0. ... 0. 0. 0.]
831,13,1,"['urgent', 'ur', 'award', 'complimentari', 'trip', 'eurodisinc', 'trav', 'acoentry41', '1000', 'claim', 'txt', 'di', 'to[entity]6150morefrmmob', 'shracomorsglsuplt10', 'ls1', '3aj']",,160,141,20,12,30,0,0,0,,1,0,0,1,0,0,0,0,[0. 0. 0. ... 0. 0. 0.]
832,14,1,"['hear', 'new', 'divorc', 'barbi', 'come', 'ken', 'stuff']",,80,66,15,7,5,0,0,0,,0,0,0,0,0,0,0,0,[0. 0. 0. ... 0. 0. 0.]
833,15,1,"['pleas', 'call', 'custom', 'servic', 'repres', 'on[entity]', '10am9pm', 'guarante', '1000', 'cash', '5000', 'prize']",,133,114,20,4,10,0,0,0,,1,0,0,0,0,0,1,0,[0. 0. 0. ... 0. 0. 0.]
834,16,1,"['free', 'rington', 'wait', 'collect', 'simpli', 'text', 'password', 'mix', 'to[entity]', 'verifi', 'get', 'usher', 'britney', 'fml']",,127,107,21,8,17,0,0,0,,1,1,0,0,0,0,0,0,[0. 0. 0. ... 0. 0. 0.]
835,17,1,"['gent', 'tri', 'contact', 'last', 'weekend', 'draw', 'show', '1000', 'prize', 'guarante', 'call[entity]', 'claim', 'code', 'k52', 'valid', '12hr', '150ppm']",,155,130,26,8,27,0,0,0,0.0,1,0,0,1,0,0,1,0,[0. 0. 0. ... 0. 0. 0.]
836,18,1,"['winner', 'u', 'special', 'select', '2', 'receiv', '1000', '4', 'holiday', 'flight', 'inc', 'speak', 'live', 'oper', '2', 'claim[entity]pmin', '18']",,147,121,26,9,8,0,0,0,,1,0,0,0,0,0,0,0,[0. 0. 0. ... 0. 0. 0.]
837,19,1,"['privat', '2004', 'account', 'statement', 'for[entity]', 'show', '786', 'unredeem', 'bonu', 'point', 'claim', 'call[entity]', 'identifi', 'code[entity]', 'expir']",,138,122,17,9,34,0,0,0,,3,0,0,1,0,0,0,0,[0. 0. 0. ... 0. 0. 0.]
838,20,1,"['urgent', 'mobil', 'award', '2000', 'bonu', 'caller', 'prize', '5903', 'final', 'tri', 'contact', 'u', 'call', 'landline[entity]', 'box42wr29c', '150ppm']",,153,129,25,8,31,0,0,0,0.0,1,0,0,0,0,0,1,0,[0. 0. 0. ... 0. 0. 0.]
839,21,1,"['today', 'voda', 'number', 'end', '7548', 'select', 'receiv', '350', 'award', 'match', 'pleas', 'call[entity]', 'quot', 'claim', 'code', '4041', 'standard', 'rate', 'app']",,152,127,26,4,9,0,0,0,,1,0,0,1,0,0,0,0,[0. 0. 0. ... 0. 0. 0.]
840,22,1,"['sunshin', 'quiz', 'wkli', 'q', 'win', 'top', 'soni', 'dvd', 'player', 'u', 'know', 'countri', 'algarv', 'txt', 'ansr', 'to[entity]', '150', 'sptyron']",,128,105,24,7,20,0,0,0,0.0,1,0,0,0,0,1,0,0,[0. 0. 0. ... 0. 0. 0.]
841,23,1,"['want', '2', 'get', 'laid', 'tonight', 'want', 'real', '[explicit]', 'locat', 'sent', 'direct', '2', 'ur', 'mob', 'join', 'uk', 'largest', '[explicit]', 'network', 'bt', 'txting', 'gravel', 'to[entity]', 'nt', 'ec2a', '31pmsg150p']",,170,144,27,14,20,0,0,0,,1,0,0,0,0,0,0,2,[0. 0. 0. ... 0. 0. 0.]
842,24,1,"['youll', 'rcv', 'msg', 'chat', 'svc', 'free', '[explicit]', 'servic', 'text', 'go', 'to[entity]', 'u', 'get', 'noth', 'u', 'must', 'age', 'verifi', 'yr', 'network', 'tri']",,159,129,31,8,17,0,0,0,,1,1,0,0,0,0,0,0,[0. 0. 0. ... 0. 0. 0.]
843,25,1,"['freemsg', 'havent', 'repli', 'text', 'im', 'randi', '[explicit]', 'femal', 'live', 'local', 'luv', 'hear', 'u', 'netcollex', 'ltd[entity]p', 'per', 'msg', 'repli', 'stop', 'end']",,158,131,28,11,15,0,0,0,,1,0,0,0,0,0,0,0,[0. 0. 0. ... 0. 0. 0.]
844,26,1,"['custom', 'servic', 'annonc', 'new', 'year', 'deliveri', 'wait', 'pleas', 'call[entity]', 'arrang', 'deliveri']",,120,103,18,4,11,0,0,0,,1,0,0,0,0,0,0,0,[0. 0. 0. ... 0. 0. 0.]
845,27,1,"['winner', 'u', 'special', 'select', '2', 'receiv', '1000', 'cash', '4', 'holiday', 'flight', 'inc', 'speak', 'live', 'oper', '2', 'claim[entity]']",,140,115,26,5,8,0,0,0,0.0,1,0,0,0,0,0,0,0,[0. 0. 0. ... 0. 0. 0.]
846,28,1,"['pl', 'stop', 'bootydeli', '32f', 'invit', 'friend', 'repli', 'yes434', 'no434', 'see', '[entity]']",,105,88,18,10,21,0,0,0,,1,0,0,0,0,0,0,0,[0. 0. 0. ... 0. 0. 0.]
847,29,1,"['bangbab', 'ur', 'order', 'way', 'u', 'receiv', 'servic', 'msg', '2', 'download', 'ur', 'content', 'u', 'goto', 'wap', 'bangb', 'tv', 'ur', 'mobil', 'internetservic', 'menu']",,155,126,30,6,20,0,0,0,,0,0,0,0,0,0,0,0,[0. 0. 0. ... 0. 0. 0.]
848,30,1,"['urgent', 'tri', 'contact', 'last', 'weekend', 'draw', 'show', '900', 'prize', 'guarante', 'call[entity]', 'claim', 'code', 's89', 'valid', '12hr']",,153,128,26,7,28,0,0,0,,1,0,0,1,0,0,1,0,[0. 0. 0. ... 0. 0. 0.]
849,31,1,"['pleas', 'call', 'custom', 'servic', 'repres', 'freephone[entity]', '9am11pm', 'guarante', '1000', 'cash', '5000', 'prize']",,143,123,21,4,19,0,0,0,,1,0,0,0,0,0,1,0,[0. 0. 0. ... 0. 0. 0.]
850,32,1,"['uniqu', 'enough', 'find', '30th', 'august', '[entity]']",,58,49,10,4,9,0,0,0,,1,0,0,0,0,0,0,0,[0. 0. 0. ... 0. 0. 0.]
851,33,1,"['500', 'new', 'mobil', '2004', 'must', 'go', 'txt', 'nokia', 'no[entity]', 'collect', 'todayfrom', '1', '[entity]']",,106,89,18,10,32,0,0,0,0.0,2,0,0,0,0,0,0,0,[0. 0. 0. ... 0. 0. 0.]
852,34,1,"['u', 'meet', 'ur', 'dream', 'partner', 'soon', 'ur', 'career', '2', 'flyng', 'start', '2', 'find', 'free', 'txt', 'horo', 'follow', 'ur', 'star', 'sign', 'e', 'g', 'horo', 'ari']",,137,108,30,6,15,0,0,0,,0,1,0,0,0,0,0,0,[0. 0. 0. ... 0. 0. 0.]
853,35,1,"['text', 'meet', 'someon', '[explicit]', 'today', 'u', 'find', 'date', 'even', 'flirt', 'u', 'join', '4', '10p', 'repli', 'name', 'age', 'eg', 'sam', '25', '18', 'msg', 'recdthirtyeight', 'penc']",,163,130,34,10,17,0,0,0,,0,0,0,0,0,0,0,0,[0. 0. 0. ... 0. 0. 0.]
854,36,1,"['u[entity]', 'secret', 'admir', 'look', '2', 'make', 'contact', 'ufind', 'rreveal', 'think', 'ur', 'specialcal', 'on[entity]']",,136,114,23,7,17,0,0,0,,2,0,0,0,0,0,0,0,[0. 0. 0. ... 0. 0. 0.]
855,37,1,"['congratul', 'ur', 'award', '500', 'cd', 'voucher', '125gift', 'guarante', 'free', 'entri', '2', '100', 'wkli', 'draw', 'txt', 'music', 'to[entity]', 'tnc', '[entity]']",,131,110,22,5,23,0,0,0,,2,1,0,0,0,0,0,0,[0. 0. 0. ... 0. 0. 0.]
856,38,1,"['tri', 'contact', 'repli', 'offer', 'video', 'handset', '750', 'anytim', 'network', 'min', 'unlimit', 'text', 'camcord', 'repli', 'call[entity]']",,150,125,26,6,27,0,0,0,,1,0,0,0,1,0,0,0,[0. 0. 0. ... 0. 0. 0.]
857,39,1,"['hey', 'realli', '[explicit]', 'want', 'chat', 'see', 'nake', 'text', 'hot', 'to[entity]', 'text', 'charg', '150pm', 'unsubscrib', 'text', 'stop[entity]']",,130,108,23,6,14,0,0,0,0.0,2,0,0,0,0,0,0,1,[0. 0. 0. ... 0. 0. 0.]
858,40,1,"['ur', 'rington', 'servic', 'chang', '25', 'free', 'credit', 'go', 'club4mobilescom', 'choos', 'content', 'stop', 'txt', 'club', 'stop', 'to[entity]pwk', 'club4', 'po', 'box1146', 'mk45', '2wt']",,156,132,25,8,26,0,0,0,,1,1,0,0,0,0,0,0,[0. 0. 0. ... 0. 0. 0.]
859,41,1,"['rington', 'club', 'get', 'uk', 'singl', 'chart', 'mobil', 'week', 'choos', 'top', 'qualiti', 'rington', 'messag', 'free', 'charg']",,133,110,24,3,6,0,0,0,,0,1,0,0,0,0,0,0,[0. 0. 0. ... 0. 0. 0.]
860,42,1,"['hmv', 'bonu', 'special', '500', 'pound', 'genuin', 'hmv', 'voucher', 'answer', '4', 'easi', 'question', 'play', 'send', 'hmv', 'to[entity]', 'info[entity]']",,142,119,24,8,38,0,0,0,,2,0,0,0,0,0,0,0,[0. 0. 0. ... 0. 0. 0.]
861,43,1,"['tmobil', 'custom', 'may', 'claim', 'free', 'camera', 'phone', 'upgrad', 'pay', 'go', 'sim', 'card', 'loyalti', 'call', 'on[entity]off', 'end', '28thfebtc', 'appli']",,153,128,26,10,28,0,0,0,,1,1,0,1,0,0,0,0,[0. 0. 0. ... 0. 0. 0.]
862,44,1,"['sm', 'ac', 'blind', 'date', '4u', 'rodds1', '21m', 'aberdeen', 'unit', 'kingdom', 'check', '[entity]']",,92,77,16,8,18,0,0,0,,1,0,0,0,0,0,0,0,[0. 0. 0. ... 0. 0. 0.]
863,45,1,"['themob', 'check', 'newest', 'select', 'content', 'game', 'tone', 'gossip', 'babe', 'sport', 'keep', 'mobil', 'fit', 'funki', 'text', 'wap', 'to[entity]']",,140,118,23,8,16,0,0,0,,1,0,0,0,0,0,0,0,[0. 0. 0. ... 0. 0. 0.]
864,46,1,"['think', 'ur', 'smart', 'win', '200', 'week', 'weekli', 'quiz', 'text', 'play', 'to[entity]', 'nowtc', 'winnersclub', 'po', 'box', '84', 'm26', '3uz', '16', 'gbp150week']",,136,113,24,12,27,0,0,0,,1,0,0,0,0,1,0,0,[0. 0. 0. ... 0. 0. 0.]
865,47,1,"['decemb', 'mobil', '11mth', 'entitl', 'updat', 'latest', 'colour', 'camera', 'mobil', 'free', 'call', 'mobil', 'updat', 'co', 'free', 'on[entity]']",,153,128,26,6,19,0,0,0,,1,2,0,0,0,0,0,0,[0. 0. 0. ... 0. 0. 0.]
866,48,1,"['call', 'germani', '1', 'penc', 'per', 'minut', 'call', 'fix', 'line', 'via', 'access', 'number[entity]', 'prepay', 'direct', 'access']",,121,102,20,6,11,0,0,0,0.0,1,0,0,0,0,0,0,0,[0. 0. 0. ... 0. 0. 0.]
867,49,1,"['valentin', 'day', 'special', 'win', '1000', 'quiz', 'take', 'partner', 'trip', 'lifetim', 'send', 'go', 'to[entity]', '150pmsg', 'rcvd', 'custcare[entity]']",,158,133,26,11,21,0,0,0,,2,0,0,0,0,1,0,0,[0. 0. 0. ... 0. 0. 0.]
868,50,1,"['fanci', '[explicit]', 'dointerest', 'sextextukcom', 'txt', 'xxuk', 'suzi', 'to[entity]', 'txt', 'cost', '150', 'per', 'msg', 'tnc', 'websit', 'x']",,119,101,19,12,21,0,0,0,,1,0,0,0,0,0,0,0,[0. 0. 0. ... 0. 0. 0.]
869,51,1,"['ur', 'cashbal', 'current', '500', 'pound', 'maxim', 'ur', 'cashin', 'send', 'cash', 'to[entity]', '150pmsg', 'cc[entity]', 'hgsuite3422land', 'roww1j6hl']",,146,127,20,13,28,0,0,0,0.0,2,0,0,0,0,0,0,0,[0. 0. 0. ... 0. 0. 0.]
870,52,1,"['updatenow', 'xma', 'offer', 'latest', 'motorola', 'sonyericsson', 'nokia', 'free', 'bluetooth', 'doubl', 'min', '1000', 'txt', 'orang', 'call', 'mobileupd8', 'on[entity]', 'call2optoutf4q']",,161,138,24,13,29,0,0,0,0.0,1,1,0,0,1,0,0,0,[0. 0. 0. ... 0. 0. 0.]
871,53,1,"['discount', 'code', 'rp[entity]', 'stop', 'messag', 'repli', 'stop', '[entity]']",,84,72,13,6,16,0,0,0,,2,0,0,0,0,0,0,0,[0. 0. 0. ... 0. 0. 0.]
872,54,1,"['thank', 'rington', 'order', 'refer', 't91', 'charg', 'gbp', '4', 'per', 'week', 'unsubscrib', 'anytim', 'call', 'custom', 'servic', 'on[entity]']",,153,129,25,5,16,0,0,0,0.0,1,0,0,0,0,0,0,0,[0. 0. 0. ... 0. 0. 0.]
873,55,1,"['doubl', 'min', 'txt', '4', '6month', 'free', 'bluetooth', 'orang', 'avail', 'soni', 'nokia', 'motorola', 'phone', 'call', 'mobileupd8', 'on[entity]', 'call2optoutn9dx']",,145,125,21,6,23,0,0,0,0.0,1,1,0,0,0,0,0,0,[0. 0. 0. ... 0. 0. 0.]
874,56,1,"['4mth', 'half', 'price', 'orang', 'line', 'rental', 'latest', 'camera', 'phone', '4', 'free', 'phone', '11mth', 'call', 'mobilesdirect', 'free', 'on[entity]', 'updat', 'or2stoptxt']",,151,127,25,6,15,0,0,0,,1,2,0,0,0,0,1,0,[0. 0. 0. ... 0. 0. 0.]
875,57,1,"['free', 'rington', 'text', 'first', 'to[entity]', 'poli', 'text', 'get', 'to[entity]', 'true', 'tone', 'help[entity]', '1st', 'free', 'tone', '3x150pw', 'end', 'txt', 'stop']",,154,128,27,9,39,0,0,0,,3,2,0,0,0,0,0,0,[0. 0. 0. ... 0. 0. 0.]
876,58,1,"['100', 'date', 'servic', 'call[entity]', 'box334sk38ch']",,45,41,5,3,6,0,0,0,,1,0,0,0,0,0,0,0,[0. 0. 0. ... 0. 0. 0.]
877,59,1,"['free', 'entri', '250', 'weekli', 'competit', 'text', 'word', 'win', 'to[entity]', '18', 'tc', '[entity]']",,99,83,17,6,24,0,0,0,,2,1,0,0,0,1,0,0,[0. 0. 0. ... 0. 0. 0.]
878,60,1,"['send', 'logo', '2', 'ur', 'lover', '2', 'name', 'join', 'heart', 'txt', 'love', 'name1', 'name2', 'mobno', 'eg', 'love', 'adam', 'eve[entity]', 'to[entity]', 'yahoo', 'pobox[entity]w45wq', 'txtno', '4', 'ad', '150p']",,160,131,30,9,58,0,0,0,,3,0,0,0,0,0,0,0,[0. 0. 0. ... 0. 0. 0.]
879,61,1,"['someon', 'contact', 'date', 'servic', 'enter', 'phone', 'fanci', 'find', 'call', 'landline[entity]', 'pobox12n146tf150p']",,158,133,26,4,10,0,0,0,,1,0,0,0,0,0,0,0,[0. 0. 0. ... 0. 0. 0.]
880,62,1,"['urgent', 'mobil', 'number', 'award', '2000', 'prize', 'guarante', 'call[entity]', 'land', 'line', 'claim', '3030', 'valid', '12hr']",,133,113,21,6,27,0,0,0,0.0,1,0,0,1,0,0,1,0,[0. 0. 0. ... 0. 0. 0.]
881,63,1,"['congrat', 'nokia', '3650', 'video', 'camera', 'phone', 'call[entity]', 'call', 'cost', '150ppm', 'ave', 'call', '3min', 'vari', 'mobil', '16', 'close[entity]', 'post', 'bcm4284', 'ldn', 'wc1n3xx']",,154,131,24,6,27,0,0,0,,2,0,0,0,0,0,0,0,[0. 0. 0. ... 0. 0. 0.]
882,64,1,"['loan', 'purpos', '500', '75000', 'homeown', 'tenant', 'welcom', 'previous', 'refus', 'still', 'help', 'call', 'free[entity]', 'text', 'back', 'help']",,159,134,26,11,13,0,0,0,0.0,1,0,0,0,0,0,0,0,[0. 0. 0. ... 0. 0. 0.]
883,65,1,"['upgrdcentr', 'orang', 'custom', 'may', 'claim', 'free', 'camera', 'phone', 'upgrad', 'loyalti', 'call', 'on[entity]', 'offer', 'end', '26th', 'juli', 'tc', 'appli', 'optout', 'avail']",,169,144,26,10,30,0,0,0,,1,1,0,1,1,0,0,0,[0. 0. 0. ... 0. 0. 0.]
884,66,1,"['okmail', 'dear', 'dave', 'final', 'notic', 'collect', '4', 'tenerif', 'holiday', '5000', 'cash', 'award', 'call[entity]', 'landlin', 'tc', 'sae', 'box326', 'cw25wx', '150ppm']",,157,132,26,7,25,0,0,0,,1,0,0,0,0,0,0,0,[0. 0. 0. ... 0. 0. 0.]
885,67,1,"['want', '2', 'get', 'laid', 'tonight', 'want', 'real', '[explicit]', 'locat', 'sent', 'direct', '2', 'ur', 'mob', 'join', 'uk', 'largest', '[explicit]', 'network', 'txting', 'moan', 'to[entity]nyt', 'ec2a', '31pmsg150p']",,167,142,26,13,18,0,0,0,0.0,1,0,0,0,0,0,0,2,[0. 0. 0. ... 0. 0. 0.]
886,68,1,"['free', 'messag', 'activ', '500', 'free', 'text', 'messag', 'repli', 'messag', 'word', 'free', 'term', 'condit', 'visit', '[entity]']",,135,113,23,4,29,0,0,0,0.0,1,3,0,0,0,0,0,0,[0. 0. 0. ... 0. 0. 0.]
887,69,1,"['congrat', '1', 'year', 'special', 'cinema', 'pass', '2', 'call[entity]', 'c', 'suprman', 'v', 'matrix3', 'starwars3', 'etc', '4', 'free', 'bx420ip45w', '150pm', 'dont', 'miss']",,156,131,26,14,18,0,0,0,,1,1,0,0,0,0,0,0,[0. 0. 0. ... 0. 0. 0.]
888,70,1,"['123', 'congratul', 'week', 'competit', 'draw', 'u', '1450', 'prize', 'claim', 'call[entity]', 'b[entity]', 'tcsstop', 'sms[entity]', '18', '150ppm']",,163,139,25,13,25,0,0,0,0.0,3,0,0,1,0,0,1,0,[0. 0. 0. ... 0. 0. 0.]
889,71,1,"['guarante', 'latest', 'nokia', 'phone', '40gb', 'ipod', 'mp3', 'player', '500', 'prize', 'txt', 'word', 'collect', 'no[entity]', 'ibhltd', 'ldnw15h', '150pmtmsgrcvd18']",,150,127,24,9,30,0,0,0,,1,0,0,0,0,0,1,0,[0. 0. 0. ... 0. 0. 0.]
890,72,1,"['boltblu', 'tone', '150p', 'repli', 'poli', 'mono', 'eg', 'poly3', '1', 'cha', 'cha', 'slide', '2', 'yeah', '3', 'slow', 'jamz', '6', 'toxic', '8', 'come', 'stop', '4', 'tone', 'txt']",,146,115,32,7,32,0,0,0,,0,0,0,0,0,0,0,0,[0. 0. 0. ... 0. 0. 0.]
891,73,1,"['credit', 'top', '[entity]']",,45,38,8,2,7,0,0,0,,1,0,0,0,0,0,0,0,[0. 0. 0. ... 0. 0. 0.]
892,74,1,"['urgent', 'mobil', 'award', '2000', 'bonu', 'caller', 'prize', '020903', '2nd', 'attempt', 'contact', 'call[entity]', 'box95qu']",,139,117,23,10,28,0,0,0,,1,0,0,0,0,0,1,0,[0. 0. 0. ... 0. 0. 0.]
893,75,1,"['today', 'offer', 'claim', 'ur', '150', 'worth', 'discount', 'voucher', 'text', 'ye', 'to[entity]', 'savamob', 'member', 'offer', 'mobil', 'cs[entity]', '300', 'sub', '16', 'unsub', 'repli', 'x']",,158,133,26,14,26,0,0,0,,2,0,0,1,2,0,0,0,[0. 0. 0. ... 0. 0. 0.]
894,76,1,"['reciev', 'tone', 'within', 'next', '24hr', 'term', 'condit', 'pleas', 'see', 'channel', 'u', 'teletext', 'pg', '750']",,111,92,20,1,7,0,0,0,,0,0,0,0,0,0,0,0,[0. 0. 0. ... 0. 0. 0.]
895,77,1,"['privat', '2003', 'account', 'statement', 'for[entity]', 'show', '800', 'unredeem', 'sim', 'point', 'call[entity]', 'identifi', 'code[entity]', 'expir', '181104']",,140,124,16,14,35,0,0,0,,3,0,0,0,0,0,0,0,[0. 0. 0. ... 0. 0. 0.]
896,78,1,['[entity]'],,13,12,2,2,6,0,0,0,,1,0,0,0,0,0,0,0,[0. 0. 0. ... 0. 0. 0.]
897,79,1,"['gent', 'tri', 'contact', 'last', 'weekend', 'draw', 'show', '1000', 'prize', 'guarante', 'call[entity]', 'claim', 'code', 'k52', 'valid', '12hr', '150ppm']",,156,130,26,8,27,0,0,0,,1,0,0,1,0,0,1,0,[0. 0. 0. ... 0. 0. 0.]
898,80,1,"['1000', 'cash', '2000', 'prize', 'claim', 'call[entity]']",,66,55,12,8,8,0,0,0,,1,0,0,1,0,0,1,0,[0. 0. 0. ... 0. 0. 0.]
899,81,1,"['mobil', 'number', '5000', 'claim', 'call', 'us', 'back', 'ring', 'claim', 'hot', 'line', 'on[entity]']",,96,79,18,4,6,0,0,0,,1,0,0,2,0,0,0,0,[0. 0. 0. ... 0. 0. 0.]
900,82,1,"['tri', 'contact', 'repli', 'offer', '750', 'min', '150', 'textand', 'new', 'video', 'phone', 'call[entity]', 'repli', 'free', 'deliveri', 'tomorrow']",,145,118,28,2,7,0,0,0,0.0,1,1,0,0,1,0,0,0,[0. 0. 0. ... 0. 0. 0.]
901,83,1,"['ur', 'chanc', 'win', '250', 'wkli', 'shop', 'spree', 'txt', 'shop', 'to[entity]', 'tsc', '[entity]']",,87,73,15,9,22,0,0,0,0.0,2,0,0,0,0,1,0,0,[0. 0. 0. ... 0. 0. 0.]
902,84,1,"['special', 'select', 'receiv', '2000', 'pound', 'award', 'call[entity]', 'line', 'close', 'cost', '10ppm', '16', 'tc', 'appli', 'ag', 'promo']",,138,116,23,9,20,0,0,0,0.0,1,0,0,0,0,0,0,0,[0. 0. 0. ... 0. 0. 0.]
903,85,1,"['privat', '2003', 'account', 'statement', 'for[entity]', 'show', '800', 'unredeem', 'point', 'call[entity]', 'identifi', 'code[entity]', 'expir', '241004']",,142,125,18,15,35,0,0,0,,3,0,0,0,0,0,0,0,[0. 0. 0. ... 0. 0. 0.]
904,86,1,"['import', 'custom', 'servic', 'announc', 'call', 'freephone[entity]']",,80,71,10,4,17,0,0,0,,1,0,0,0,0,0,0,0,[0. 0. 0. ... 0. 0. 0.]
905,87,1,"['xclusiveclubsaisai', '2morow', '285', 'soire', 'special', 'zouk', 'nichol', 'parisfre', 'rose', '2', 'ladi', 'info[entity][entity]']",,128,112,16,12,91,0,0,0,0.0,2,0,0,0,0,0,0,0,[0. 0. 0. ... 0. 0. 0.]
906,88,1,"['22', 'day', 'kick', 'euro2004', 'u', 'kept', 'date', 'latest', 'news', 'result', 'daili', 'remov', 'send', 'get', 'txt', 'stop', 'to[entity]']",,142,114,29,4,20,0,0,0,,1,0,0,0,0,0,0,0,[0. 0. 0. ... 0. 0. 0.]
907,89,1,"['new', 'textbuddi', 'chat', '2', '[explicit]', 'guy', 'ur', 'area', '4', '25p', 'free', '2', 'receiv', 'search', 'postcod', 'gaytextbuddycom', 'txt', 'one', 'name', 'to[entity]']",,137,114,24,6,25,0,0,0,,1,1,0,0,0,0,0,0,[0. 0. 0. ... 0. 0. 0.]
908,90,1,"['today', 'vodafon', 'number', 'end', '4882', 'select', 'receiv', '350', 'award', 'number', 'match', 'call[entity]', 'receiv', '350', 'award']",,146,123,24,4,9,0,0,0,0.0,1,0,0,0,0,0,0,0,[0. 0. 0. ... 0. 0. 0.]
909,91,1,"['dear', 'voucher', 'holder', '2', 'claim', 'week', 'offer', 'pc', 'go', '[entity]']",,72,59,14,4,11,0,0,0,,1,0,0,1,1,0,0,0,[0. 0. 0. ... 0. 0. 0.]
910,92,1,"['privat', '2003', 'account', 'statement', 'show', '800', 'unredeem', 'point', 'call[entity]', 'identifi', 'code[entity]', 'expir', '311004']",,134,117,18,13,29,0,0,0,,2,0,0,0,0,0,0,0,[0. 0. 0. ... 0. 0. 0.]
911,93,1,"['1000', 'cash', '2000', 'prize', 'claim', 'call[entity]', 'tc', 'rstm', 'sw7', '3ss', '150ppm']",,94,78,17,13,18,0,0,0,,1,0,0,1,0,0,1,0,[0. 0. 0. ... 0. 0. 0.]
