label,text,is_eng,len,len_no_spaces,n_words,n_special_chars,n_capital_letters,explicit
1,5000 full color postcards for 329 pure postcards 1227 s lincoln ave clearwater fl[entity] this e mail message is an advertisement and or solicitation,True,165,133,31,9,6,0
1,no pills no pumps its the patch experience more powerful orgasms [entity],True,79,64,14,4,6,0
1,get rid of premature [explicit] and last longer new [explicit] enlargement patches [entity],True,95,80,14,7,6,2
1,cheap oem soft shipping worldwide don t be a fuddy duddy use the software everyone s using deus ex machina [ a god from the machine ] to freely bloom that is my definition of success,True,207,158,47,13,0,0
1,deal with your medication now hello i m carl mayo here s a question for you do you satisfied with your sexual performance get over your erectile problams now click now and get more power [entity],True,212,166,42,8,6,0
1,do you smoke qrklx lookln 4 affordabowl cigarettez come chick it out here is mclaughlin that skylarkchamfer or citron maybe fully minstrelsy i dill don t v continuum not decoy a binghamton spring if upsetting crunch then reimove,True,249,198,45,7,0,0
1,save your money by getting an oem software need in software for your pc just visit our site we might have what you need best regards alvaro,True,157,120,34,7,0,0
1,otc gdvi the momentum continues gdvi website debute otc bbalert gdvi news update global diversified industries debutes brand new website [entity],True,156,129,25,6,6,0
1,want to make women adore you click here 10 minutes before [explicit] lasts for 24 36 hours an eye for an eye makes the whole world blind the man who runs may fight again where there is an open mind there will always be a frontier,True,247,191,53,9,0,1
1,get the software you need now save money on buying software reading this book is like waiting for the first shoe to drop free speech carries with it some freedom to listen,True,188,147,39,7,0,0
1,[explicit] online now levitra is in the class of oral impotence medication like [explicit] whatever you are be a good one advice is a dangerous gift even from the wise to the wise men in however high a station ought to fear the humble,True,250,197,50,10,0,2
1,buy cialis online get control of your life again prescriptions for female sexual disfunction just turn left at greenland poetry is the language in which man explores his own amazement horses lend us the wings we lack,True,234,187,44,7,0,0
1,increases cardiac output and athletic performance no doctor visits required recapture your youth and feel the energy for many this is a powerful second chance press here to read about [entity],True,199,163,32,3,6,0
1,[ ilug social ] lose 22 5 lbs in 3 weeks 1 lose 22 5 lbs in 3 weeks flush fat away forever free 30 day supply [entity],True,137,99,36,12,6,0
1,re my pic hi sweetie come see me and my hot girl friends school at our new web site [entity],True,103,77,24,6,6,0
1,delivery status notification failure this is an automatically generated delivery status notification delivery to the following recipients failed [entity],True,164,139,23,6,6,0
1,achieve stronger and harder erections [explicit] growth extreme [entity],True,74,64,9,4,6,1
1,delivery status notification failure this is an automatically generated delivery status notification delivery to the following recipients failed [entity] au,True,169,142,25,7,6,0
1,new [explicit] enlargement patches new [explicit] enlargement patches [entity],True,84,72,11,8,6,2
1,[entity],True,8,8,1,2,6,0
1,save your money by getting an oem software need in software for your pc just visit our site we might have what you need best regards johnsie,True,158,121,34,7,0,0
1,[entity],True,8,8,1,2,6,0
1,can people find your web site expedite 245 west roosevelt rd building 15 ste 109 west chicago il[entity] this e mail message is an advertisement and or solicitation,True,182,145,36,10,6,0
1,an invitation from [entity] to be removed from any future offers simply click here for more info click here [entity],True,127,101,24,8,12,0
1,pleasure your women size does matter expand your [explicit] 20 larger in weeks [entity],True,95,77,17,7,6,1
1,branded softs [entity],True,23,20,3,2,6,0
1,qp they [explicit] into teens eyes cr these sluttish cuties are crossing every borders in their super dirty games [entity],True,131,107,24,8,6,1
1,you want some outright [explicit] don t you free prescription and [explicit] overnight delivery [entity],True,114,94,19,10,6,2
1,no pills no pumps its the patch [explicit] growth extreme [entity],True,72,58,13,6,6,1
1,hilarious prank call service please visit [entity],True,51,44,7,2,6,0
1,there hello [entity] net a friend showed me a way out to get p p v on tv and yet not pay anything ha ha yea right i mean it hit below and check it yourself [entity],True,191,139,48,15,12,0
1,aawesome want to know how to save over 60 on you seemingly r me carbonize dlcatlons [entity],True,98,78,19,4,6,0
1,avoid fake [explicit] get the real thing take energy pills for sexual health she s the only man in my cabinet act as if were impossible to fail a clash of doctrines is not a disaster it is an opportunity,True,219,170,46,8,0,1
1,would you like a 250 gas card don t let the current high price of gas get to you simply enter your zipcode to see if this promotion is available in your area ubycvski,True,179,138,39,5,0,0
1,password will expire in 3 days click here to validate email thank you itservice help desk,True,93,78,16,4,12,0
1,0810[entity]1436 am 0800 enusutf8 openwebmail please validate account sign in below userid email password repassword httpcompression autologin webmail 2015 server help,True,196,168,24,21,37,0
1,password will expire in 3 days click here to validate email password thank you itservice help desk password will expire in 3 days click here to validate email password thank you itservice help desk,True,205,172,34,8,26,0
1,password will expire in 3 days click here to validate email password thank you itservice help desk,True,102,86,17,4,9,0
1,for security reasons we are verifying and confirming our customers emails on our database this is your account email verification code mkgo019 login here [entity],True,167,139,25,3,13,0
1,click here to proceed with your email update click here to proceed with your email update,True,92,76,16,2,4,0
1,area shaperect coords515591516592 alt,True,49,46,4,12,0,0
1,password will expire in 3 days click here[entity],True,51,44,8,4,9,0
1,password will expire in 3 days click here to validate email thank you 2014 microsoft,True,88,73,15,3,8,0
1,itservice help desk please click here to validate email password thank you 2010 microsoft,True,93,79,14,3,14,0
1,your password will expire in 4 days to verify your email click update helpdesk 2015 your password will expire in 4 days to verify your email click update helpdesk 2015,True,173,145,30,4,10,0
1,your password will expire in 4 days to verify your email click password update helpdesk 2015 your password will expire in 4 days to verify your email click password update helpdesk 2015,True,192,161,32,4,12,0
1,password will expire in 3 days click here to validate email thank you 2014 microsoft see our web page at [entity],True,189,167,23,75,15,0
1,password will expire in 3 days click here to validate email thank you 2014 microsoft see our web page at [entity],True,190,167,23,75,15,0
